0 , 24.345, 183 , 178 , 0
0 , 22.8646, 190 , 147 , 7
0 , 21.9152, 193 , 117 , 10
1 , 21.7374, 196 , 120 , 13
1 , 20.4825, 199 , 123 , 16
1 , 19.6918, 200 , 69 , 17
1 , 19.0459, 203 , 72 , 20
2 , 18.9983, 222 , 71 , 39
2 , 18.3826, 232 , 81 , 49
14 , 18.3826, 401 , 250 , 218
27 , 17.4592, 537 , 386 , 354
41 , 15.9777, 659 , 495 , 476
43 , 15.9777, 674 , 500 , 491
81 , 15.9777, 924 , 750 , 741
129 , 15.9777, 1174 , 1000 , 991
188 , 15.9777, 1424 , 1250 , 1241
209 , 15.2104, 1502 , 1328 , 1319
260 , 15.2104, 1674 , 1500 , 1491
342 , 15.2104, 1924 , 1750 , 1741
435 , 15.2104, 2174 , 2000 , 1991
539 , 15.2104, 2424 , 2250 , 2241
653 , 15.2104, 2674 , 2500 , 2491
778 , 15.2104, 2924 , 2750 , 2741
915 , 15.2104, 3174 , 3000 , 2991
1063 , 15.2104, 3424 , 3250 , 3241
1227 , 15.2104, 3674 , 3500 , 3491
1397 , 15.2104, 3924 , 3750 , 3741
1577 , 15.2104, 4174 , 4000 , 3991
1768 , 15.2104, 4424 , 4250 , 4241
1970 , 15.2104, 4674 , 4500 , 4491
2182 , 15.2104, 4924 , 4750 , 4741
2215 , 14.6592, 4963 , 4789 , 4780
2409 , 14.6592, 5175 , 5000 , 4992
2643 , 14.6592, 5425 , 5250 , 5242
2889 , 14.6592, 5675 , 5500 , 5492
3147 , 14.6592, 5925 , 5750 , 5742
3413 , 14.6592, 6175 , 6000 , 5992
3694 , 14.6592, 6425 , 6250 , 6242
3982 , 14.6592, 6675 , 6500 , 6492
4282 , 14.6592, 6925 , 6750 , 6742
4596 , 14.6592, 7175 , 7000 , 6992
4917 , 14.6592, 7425 , 7250 , 7242
5249 , 14.6592, 7675 , 7500 , 7492
5593 , 14.6592, 7925 , 7750 , 7742
5946 , 14.6592, 8175 , 8000 , 7992
6311 , 14.6592, 8425 , 8250 , 8242
6487 , 14.1339, 8542 , 8367 , 8359
6689 , 14.1339, 8675 , 8500 , 8492
7079 , 14.1339, 8925 , 8750 , 8742
7479 , 14.1339, 9175 , 9000 , 8992
7893 , 14.1339, 9425 , 9250 , 9242
8315 , 14.1339, 9675 , 9500 , 9492
8745 , 14.1339, 9925 , 9750 , 9742
9187 , 14.1339, 10175 , 10000 , 9992
9640 , 14.1339, 10425 , 10250 , 10242
10105 , 14.1339, 10675 , 10500 , 10492
10576 , 14.1339, 10925 , 10750 , 10742
11058 , 14.1339, 11175 , 11000 , 10992
11558 , 14.1339, 11425 , 11250 , 11242
11581 , 12.8684, 11427 , 11252 , 11244
11602 , 12.8684, 11436 , 11250 , 11253
12123 , 12.8684, 11686 , 11500 , 11503
12654 , 12.8684, 11936 , 11750 , 11753
13201 , 12.8684, 12186 , 12000 , 12003
13766 , 12.8684, 12436 , 12250 , 12253
14332 , 12.8684, 12686 , 12500 , 12503
14915 , 12.8684, 12936 , 12750 , 12753
15504 , 12.8684, 13186 , 13000 , 13003
16102 , 12.8684, 13436 , 13250 , 13253
16712 , 12.8684, 13686 , 13500 , 13503
17339 , 12.8684, 13936 , 13750 , 13753
18038 , 12.8684, 14186 , 14000 , 14003
18705 , 12.8684, 14436 , 14250 , 14253
19359 , 12.8684, 14686 , 14500 , 14503
20031 , 12.8684, 14936 , 14750 , 14753
20710 , 12.8684, 15186 , 15000 , 15003
21392 , 12.8684, 15436 , 15250 , 15253
22087 , 12.8684, 15686 , 15500 , 15503
22802 , 12.8684, 15936 , 15750 , 15753
23523 , 12.8684, 16186 , 16000 , 16003
24256 , 12.8684, 16436 , 16250 , 16253
24997 , 12.8684, 16686 , 16500 , 16503
25749 , 12.8684, 16936 , 16750 , 16753
26527 , 12.8684, 17186 , 17000 , 17003
27318 , 12.8684, 17436 , 17250 , 17253
28106 , 12.8684, 17686 , 17500 , 17503
28901 , 12.8684, 17936 , 17750 , 17753
29711 , 12.8684, 18186 , 18000 , 18003
30528 , 12.8684, 18436 , 18250 , 18253
31359 , 12.8684, 18686 , 18500 , 18503
32198 , 12.8684, 18936 , 18750 , 18753
33073 , 12.8684, 19186 , 19000 , 19003
33931 , 12.8684, 19436 , 19250 , 19253
34796 , 12.8684, 19686 , 19500 , 19503
35685 , 12.8684, 19936 , 19750 , 19753
36582 , 12.8684, 20186 , 20000 , 20003
37478 , 12.8684, 20436 , 20250 , 20253
38399 , 12.8684, 20686 , 20500 , 20503
39319 , 12.8684, 20936 , 20750 , 20753
40258 , 12.8684, 21186 , 21000 , 21003
41201 , 12.8684, 21436 , 21250 , 21253
42166 , 12.8684, 21686 , 21500 , 21503
43133 , 12.8684, 21936 , 21750 , 21753
44123 , 12.8684, 22186 , 22000 , 22003
